,Empty,IRF4,Empty_Tax,IRF4_Tax
CORO1B,15.063160879969598,17.200028431177138,12.94388526058197,13.353481304883957
CORO1C,57.682870602846144,43.71306576156616,48.219382772922515,58.797916776657104
CORO2A,25.57618249964714,21.297334889650344,22.188420743465425,26.488162305116653
CORO2B,3.103477247297764,3.634483767747879,2.798508436113596,2.784251460492611
CORO6,3.2956077377796174,3.330937381386757,2.3374483501315115,2.833587433695793
CORO7,0.0,0.0,0.0,0.0
CORO7-PAM16,0.0,0.0,0.0,0.0
CORT,1.2635452002882956,2.2333210158348082,1.1541496772021056,0.5463150274753571
COTL1,20.867597573280335,14.222270604014396,17.2981460198164,18.61649943470955
COX10,22.792210804820062,28.10694592952728,21.445132098197938,21.796829261779784
COX11,43.816828626573084,50.866885231494905,37.88546763300896,40.49722238230705
COX14,118.7875122718811,135.5885109682083,100.1013521490097,109.0432244758606
COX15,39.65759046387672,47.85883414387703,36.10438929635286,39.62311967772246
COX16,4.088315706968308,3.9339903169870376,2.9629898148179055,2.15571250295639
COX17,19.41405805552006,20.425938675999642,16.18262862381339,19.35401972079277
COX18,51.8855225867033,55.214089044630526,48.21568186581135,52.30959479063749
COX19,36.56598181176186,41.787614154577255,30.563132688760756,31.523454261422156
COX20,68.25280861663818,67.243721118927,58.48389969849587,65.93792644643784
COX4I1,18.705547649204732,12.469082912921905,13.480820594400168,16.06108311855793
COX4I2,1.4236529597043992,1.668354392170906,1.4079284545481205,1.2699030295610427
COX5A,33.923346857130525,25.104657412409782,24.57537651130557,28.484717766582968
COX5B,23.414142773985862,20.66254471719265,21.823599526911973,23.167074020266533
COX6A1,41.99325230002403,41.610757557153704,37.15998402491212,39.65796122431755
COX6A2,0.4957406955957413,0.8338885867595672,1.2561703138053417,0.9727741926908493
COX6B1,33.5651938777566,30.895999448895456,29.938282088905574,27.57744899469614
COX6B2,9.891801169872284,9.322814867734909,7.696881350934506,9.376537268042565
COX6C,12.092512386202813,14.417030465602874,11.809399784445763,12.2976481372118
COX7A1,0.32448490953445436,0.5144718599915504,0.6181369709074497,0.641641037285328
COX7A2,0.1423179030418396,0.36067842960357666,0.2121378563195467,0.7871392772793769
COX7A2L,0.12808611750602722,0.7813736766576767,0.1661013967692852,0.389109926700592
COX7B,13.973241692781448,13.685580663084984,13.63049503415823,8.805139638185501
COX7B2,0.4554170536994934,0.29287064671516416,0.5899140658974648,0.30381801873445513
COX7C,22.405574971675872,25.426960094451903,21.805554771751165,19.836786227822305
COX8A,47.648030492067335,43.500707761645316,39.01532503902912,41.202128907442095
COX8C,0.0,0.0,0.0,0.0
CP,0.06878698647022247,0.4905224120616913,0.3763883002102375,0.1310040408372879
CPA1,2.0553066595196725,1.5033078986406325,1.5758807351887225,1.276313446342945
CPA2,0.3989646235704422,0.20197978079319,0.3076806265115738,0.3930125278234482
CPA3,1.233421147465706,0.47321005702018737,0.8337456077039241,0.886925030708313
CPA4,1.8245141932964324,2.6730591732263567,1.5777317129671573,1.5090540670156478
CPA5,0.3036115264892578,0.08656275272369385,0.6287790629267692,0.5998309285640716
CPA6,2.8169438688755037,4.21907149541378,3.066629437983036,3.3074326993227006
CPAMD8,1.035362437069416,0.8209039661288261,0.42913345150649546,0.7818428432941437
CPB1,0.26091615557670594,0.8771697163581849,0.7088218626379966,0.8417700290679931
CPB2,0.47036062186956407,0.28652271151542663,0.7958057068288327,0.4766315144300461
CPD,34.271327989578246,33.999850306749344,29.4668111397028,32.869999869704245
CPE,0.10104571115970612,0.6278689694404602,0.6926285216808319,0.2475141658782959
CPEB1,7.536204906821251,6.1964532824754714,7.011884992182255,7.808114128410816
CPEB2,51.65925233602524,36.615782254219056,44.67666020870209,47.5895496377945
CPEB3,40.971429246664044,41.26102438044548,33.37297960543633,37.530131634950635
CPEB4,47.05431601762771,53.866572271347046,42.87662410694361,45.43468401134014
CPED1,9.879705681979656,9.630401908874513,8.00086088052392,9.147697895228863
CPHXL,0.2609161651134491,0.2164069813489914,0.42797709435224535,0.6243600028753281
CPHXL2,0.6710287432670593,1.781174578011036,1.133560921996832,1.503200559258461
CPLANE1,21.929286834716798,24.421679837942122,17.488308136701583,22.22886058330536
CPLANE2,41.0971322940588,48.41833722805977,34.37304798287153,40.10086493587494
CPLX1,4.629599870979786,4.456831197679043,4.0974783559441565,3.448469914615154
CPLX2,9.556644513010978,6.850004247426987,8.099179956912995,8.453936259150504
CPLX3,2.6437917011380194,3.4030729615688324,2.25139053311944,1.9789961624145507
CPLX4,0.7115895265340805,0.41838676035404204,0.2868602728843689,0.27594477295875547
CPM,0.1518057632446289,0.4241577082872391,0.23596561640501024,0.13936615288257598
CPN1,0.20398905158042907,0.3924179589748383,0.6223015102744103,0.13574249601364136
CPN2,11.31759424483776,13.803883321523667,7.749393823623657,9.995879631042481
CPNE1,53.93752185428143,57.609276362657546,46.42326942586899,47.35039912676811
CPNE2,9.765611837029457,10.577107168018818,10.856742094755173,15.310739891886712
CPNE3,3.2460310956835747,5.251477075219154,4.107426118403673,4.3022267207503315
CPNE4,0.7993517577648163,1.4254013979434967,1.2538572247326374,1.2124834138154983
CPNE5,8.126824931025505,4.325255559086799,7.580054100036621,6.573054153680801
CPNE6,4.762192087113857,4.202335488796234,3.91425599321723,2.903548502206802
CPNE7,10.569472717881203,7.997828076004982,7.33853687235713,9.662514944672585
CPNE8,2.3719635933637617,3.0498980933427813,1.619372712522745,2.2772386193275453
CPNE9,0.8344575128555298,0.6088251584768295,0.96468265324831,0.7759898135662079
CPO,0.126188583612442,0.43800755321979523,0.43584231090545655,0.34897291207313536
CPOX,30.113517872571943,23.482759099006653,26.34905640286207,27.4729183344841
CPPED1,27.957159997999668,34.167770227193834,25.1150927285254,28.34340047311783
CPQ,0.052183231115341185,0.2308340072631836,0.38309714990854266,0.6867960597276688
CPS1,4.402366003036499,4.410086693882942,5.4558999863564965,5.423006805419922
CPSF1,50.47067057788372,30.152716685533523,37.858634916990994,45.64790776073933
CPSF2,33.43212488770485,45.05074684882164,32.418926100969315,31.72776309502125
CPSF3,44.997119409322735,40.87640892636776,38.25191059279442,44.90286225140095
CPSF4,31.281943979024888,37.941628291606904,26.028879633903504,27.616744933128356
CPSF4L,1.0322788288593292,1.266125656247139,1.5643139116764069,1.0681006388664245
CPSF6,39.58121396678686,24.462938526272772,32.8438992831707,38.12716182976961
CPSF7,50.927019718945026,62.06149926161766,45.077802562952044,47.68376577359438
CPT1A,9.511576659679413,10.249037857055663,7.425982318669558,8.54870331466198
CPT1B,2.2106710919737815,1.8062772661447526,2.1468253004550935,1.4967903119325638
CPT1C,4.283293939113617,4.867138563990593,4.365830043941736,2.7126176916360856
CPT2,23.21489695382118,22.329741535186766,18.59086947989464,22.35484479701519
CPTP,31.08934130859375,31.917443087935446,21.153643844515084,24.333844353914262
CPVL,18.64720253074169,22.47285912948847,20.62526429402828,24.195315271019936
CPXCR1,0.25142829537391664,0.17601093053817748,0.12839314095675947,0.0348415407538414
CPXM1,25.196906829833985,28.257566938877105,19.587940351724626,23.73596640968323
CPXM2,0.41604255759716036,0.9669068032503128,1.057912389665842,0.5053417170643807
CPZ,1.2737449878454208,1.3705780744552611,1.4967623871564866,1.88980129301548
CR1,0.9582736146450043,0.6284460520744324,1.1354109599888325,1.0926294893026351
CR1L,0.4703607053160667,0.5857414156198502,0.7395900441557169,0.7832368183135986
CR2,1.4815282908678056,1.0999247324466705,0.7449110006093979,0.9560506027936936
CRABP1,1.0892061955928802,1.3197952550649643,1.6947891103029251,0.7311139668226242
CRABP2,21.10384286928177,22.727928408741953,20.856138656288387,23.68495670282841
CRACD,24.765679045915604,14.507351404547691,18.64685402107239,23.754081883311272
CRACDL,0.42268422746658324,0.32836137533187865,0.32688173423707484,0.48164919674396517
CRACR2A,0.4079779887199402,0.36067813634872437,0.43260353729128836,0.15023660975694655
CRACR2B,7.243030094504356,7.460559264302254,6.253558004736901,6.037331704020501
CRADD,33.22410166800022,41.55303396463394,28.51485072731972,31.548263010978697
CRAMP1,39.112270243644716,32.30205720424652,33.169632465839385,38.12661553382873
CRAT,29.886757517516614,27.62334466075897,24.1601235563159,27.455090254545212
CRB1,0.5706945964097977,0.45185771584510803,0.4714684534966946,0.4632527277469635
CRB2,2.803661569952965,2.233320304751396,1.996454554349184,1.1846101403236389
CRB3,1.5277820788621903,1.9003424471616746,1.2105962332189084,0.992006400346756
CRBN,21.314463304042818,21.949439826607705,19.4775845169276,20.75521546882391
CRCP,31.024822714090348,35.056206964492794,24.71302457278967,25.82171548509598
CRCT1,0.6669962849617005,0.08771692276000977,0.7916413871049881,0.8055352878570556
CREB1,54.6659596092701,55.476660504341126,42.962206936836246,52.81188319504261
CREB3,44.236186720609666,47.82419335246086,43.70735943198204,47.28963042807579
CREB3L1,7.516754181861877,9.376485160827636,7.819723173469305,7.696901427745819
CREB3L2,56.369738246202466,61.38111321330071,49.079953241348264,53.19151715576649
CREB3L3,3.63669351708889,3.9501479983329775,3.3935115916132927,4.363824284851551
CREB3L4,42.57392264318466,54.574393322944644,39.60848512780667,43.68675276327133
CREB5,0.6548995510935783,0.724242759346962,0.8851028127372265,0.45377593511343
CREBBP,16.61656012225151,3.869358289718628,11.446658321052789,14.844420513391494
CREBL2,26.729909297406675,33.677549293220046,24.583470836281776,23.498209034204482
CREBRF,53.2591339148283,47.572622846126556,46.30065924620629,50.10538930916786
CREBZF,0.20873299598693848,0.607093854546547,0.31693442225456236,0.19176778745651246
CREG1,38.24436285227537,25.22440171122551,31.59975783228874,34.130703411102296
CREG2,5.138860043048859,2.369802037477493,3.322721051752567,4.576496624469757
CRELD1,89.28715209072828,91.53728994953633,76.31644182568789,83.59139793157577
CRELD2,33.53459746438265,31.97947264254093,29.92556812351942,33.2320859670639
CREM,55.958925587236884,63.877294509232044,51.56896439033747,60.37916189646721
CRH,9.969840474128723,11.499003499507904,10.19650015693903,8.650163086533546
CRHBP,0.4803226563334465,0.6232523450255394,0.9403925206512213,0.5407401466369629
CRHR1,0.0,0.0,0.0,0.0
CRHR2,1.8069625000953675,1.3708666336536408,2.0057087156176565,1.4457824019789696
CRIM1,0.0,0.0,0.0,0.0
CRIP1,8.902693274974823,7.395347966194153,7.770447387814522,7.373567987084389
CRIP2,10.623554631829261,7.23780257332325,8.543350158214569,9.917277140140534
CRIP3,1.7467141444683074,0.9291077834367752,1.2857809934914113,1.2080246006250381
CRIPT,20.62423414802551,21.054386186599732,18.570509893864394,20.613889481425286
CRIPTO,0.6143389678001404,0.6688420033454895,0.9147138642966748,0.537395870923996
CRIPTO3,0.0,0.15292752981185914,0.07402847766876221,0.01783884811401367
CRISP1,0.1446898967027664,0.3329781287908554,0.6172117580473423,0.08919435203075408
CRISP2,0.33681895315647126,0.2770009309053421,0.219771848320961,0.46826983988285065
CRISP3,0.14302953547239303,0.09233360290527344,0.1304751918911934,0.49419189101457595
CRISPLD1,10.369041604697705,11.068496147990226,10.093322792500258,9.946542242467403
CRISPLD2,10.274164009094239,7.587230154871941,11.548447169363499,12.469067488908768
CRK,10.686174283981323,11.578645214319229,8.51605121770501,11.710082162976265
CRKL,53.6419898635149,53.00240476071835,44.7641097407341,51.333226966142654
CRLF1,1.5552970004081725,1.3512457311749457,1.784548554033041,0.8250466823577881
CRLF2,0.0,0.0,0.0,0.0
CRLF3,42.043066006064414,40.829953856229785,35.37497616010904,35.051080107212066
CRLS1,37.253602734446524,31.18886484336853,27.87751284503937,34.106192592799665
CRMP1,0.5076006066799164,0.6503753484487533,0.30860602152347566,0.2647956955432892
CRNKL1,0.3050347055196762,0.18178207397460938,0.4515736942589283,0.17838861286640167
CRNN,0.5334548495411873,0.44435578167438505,0.7465307101458311,0.7088156486749649
CROCC,0.14777342265844345,0.06723040461540222,0.21514489233493805,0.1337912595272064
CROCC2,1.9023152303695678,1.3330672550201417,1.7581761720776559,2.291175201535225
CROT,41.32151085007191,39.36703985929489,37.55652607491612,43.31046517264843
CRP,0.6309425097703933,0.31451167702674865,0.22139134123921395,0.38492903810739515
CRPPA,0.6290450818538665,0.30585527431964876,0.13510197469592095,0.6249171546697616
CRTAC1,0.4198377162218094,0.4876371091604233,0.9248928871154786,0.4420690256357193
CRTAM,1.458758117556572,1.3763485181331634,2.1491390508413315,1.254293339252472
CRTAP,38.4315200343132,31.29014852762222,28.28397832751274,35.12522608625889
CRTC1,6.3630298783779145,6.850581938624382,7.032706153333187,7.507362881064415
CRTC2,54.18991212487221,55.30354462623596,48.199494678974155,52.06571437835694
CRTC3,10.149157365798951,7.927423726320267,10.627718275427819,12.539862761974335
CRX,0.9340797177553177,1.8163760262727737,1.0523603980690241,0.6968302184343338
CRY1,52.55205559146404,61.84739904379845,44.24936602842808,53.80470374429226
CRY2,61.95998664975166,65.19393089962006,53.09323157304525,55.314898664832114
CRYAA,0.0,0.0,0.0,0.0
CRYAB,0.9862628288269043,1.0924229778051375,1.2080517371594905,0.9008621337413788
CRYBA1,0.5889585792422295,1.150996899008751,1.2931845876574517,1.015141733944416
CRYBA2,1.6532589395046233,1.7358730977773666,1.0701733024716378,1.9366281756162644
CRYBA4,0.5177998912930488,0.2415101045370102,0.7823876446783543,0.8866465116143226
CRYBB1,1.6769785267114639,1.763284513950348,1.5751865066587925,1.0221102570295333
CRYBB2,0.5076004850864411,0.8194616456031799,0.7995071770548821,0.5775324777364731
CRYBB3,0.6375840053558349,0.8310031139850617,1.2607971201837063,1.1461453016996384
CRYBG1,14.85727477246523,10.47150397759676,12.396530941411854,14.304793600916863
CRYBG2,3.1641987484693526,4.169440350532532,3.2595666737854483,3.43955168068409
CRYBG3,28.701483865976332,25.444274284303187,24.207781227245928,23.907942133009435
CRYGA,0.12808616518974303,0.2882540154457092,0.4025296911597252,0.4114085043668747
CRYGB,0.6484952325820923,0.7328982907533645,0.5404076640605926,0.48889602375030516
CRYGC,0.48625292599201203,0.4258888167142868,0.1110427165031433,0.08919426083564758
CRYGD,1.3268769620656966,1.6470019418001174,1.1867686334252356,1.4594401873350142
CRYGN,5.750351518571377,4.74450793582201,6.195258947104215,5.573798522233963
CRYGS,0.4511477746963501,0.15639028429985047,0.5603028265237808,0.5123090020418167
CRYL1,19.881330694794656,22.08909992337227,17.462857523143292,20.419613143086433
CRYM,1.4032542892694473,1.7099041246175766,1.132866740345955,0.9117320700883865
CRYZ,39.973300627946855,50.70907086610794,43.63469957756996,40.29626027822494
CRYZL1,4.8198306933641435,3.2686104625463486,5.262962206751109,6.27982748234272
CS,80.15652283143997,91.29895813894272,69.99279216051102,74.22601740169524
CSAD,66.15053805798293,64.2324958896637,54.15530308395624,55.81046817958355
CSAG1,4.301558151245117,2.878213336467743,2.7587183414399625,3.7308247750997543
CSAG2,0.0,0.0,0.0,0.0
CSAG3,0.0,0.0,0.0,0.04459712028503418
CSDC2,3.3231215208768843,2.265060749053955,2.6812183445692064,2.6256534701585768
CSDE1,34.243096535205844,47.77978875148296,31.734623224377632,32.34182160961628
CSE1L,114.4501473686695,112.5720450835228,90.24581405687333,101.6885985672474
CSF1,1.1176695659160614,1.3648071259260177,0.9669960775971412,0.9476876991987229
CSF1R,0.5583603420257568,0.4010741364955902,0.9804143958687782,1.0374401341676711
CSF2,1.1195670998096465,1.440406116247177,1.7144526348412037,1.2765922003984451
CSF2RA,0.0,0.0,0.0,0.0
CSF2RB,0.9359771612882614,0.9752748066186905,0.9734735116064549,0.7196856369972229
CSF3,3.8181515951156615,3.095774761080742,3.8508694889843462,3.942939807653427
CSF3R,1.4834266054630278,1.6296892396211624,1.9774851618409157,2.3168187181949618
CSGALNACT1,16.6044632897377,15.708840374946595,13.43478475344181,12.561047323703766
CSGALNACT2,31.373977162241935,21.6363764834404,27.338491529226303,31.832567885518074
CSH1,0.6005811884403228,0.7072186428308487,0.5369375264197588,0.34841503262519835
CSH2,0.651341423869133,0.3058554530143738,0.2651141447126865,0.5340502376556396
CSHL1,2.8086433467268943,1.5815026980638505,2.657622586518526,2.7421646940112114
CSK,21.321591324806214,20.777958270311355,21.764380865097046,20.704198518991472
CSKMT,62.7821084471941,65.61172290050983,52.759644341945645,57.22001779460907
CSMD1,1.073076742529869,0.4893683153390884,1.505553896933794,1.401463763833046
CSMD2,0.44972441577911376,0.43050564467906954,0.4127086780667305,0.8345231547355652
CSMD3,4.145957226991653,3.5193560314774515,4.262651322036982,3.348406172692776
CSN1S1,0.14990819120407103,0.08944817781448364,0.0,0.0
CSN2,0.2068353168964386,0.25968862473964693,0.23365238264203073,0.14772817373275757
CSN3,0.3021884189844131,0.7929156959056854,0.29611376628279684,0.49614341914653776
CSNK1A1,37.370775581419466,50.000418883442876,35.54385306866467,35.79308073765039
CSNK1A1L,0.5616810618638992,0.8009946411848068,0.39882824596762656,0.7564786270856857
CSNK1D,23.257110497355463,29.861283126473428,22.095192412287,21.925045637488367
CSNK1E,5.96928458738327,5.8360652166605,4.633258622407913,7.776059156894684
CSNK1G1,27.5864171808362,23.499209332466126,22.09380541408062,24.97966488313675
CSNK1G2,20.385138893842697,15.078085756659508,18.542750757932662,22.564455063104628
CSNK1G3,22.65487063741684,23.095536155641078,20.2139412009269,19.971690085232257
CSNK2A1,40.24749058246613,42.54417723536491,35.66669503122568,35.173163014054296
CSNK2A2,10.593194533586502,8.125939897298814,7.365374625831842,9.380440516829491
CSNK2A2IP,0.18975720405578614,0.3577928578853607,0.0985504108965397,0.06522332894802094
CSNK2A3,0.4554173511266708,0.49917854070663453,0.42103672787547114,0.59648617208004
CSNK2B,0.0,0.0,0.0,0.0
CSPG4,0.9321819311380386,0.7444403312206268,0.5482731148600578,0.8300636211633682
CSPG5,3.0493973944187163,3.1624276757240297,3.2540140880048276,2.7622323560714723
CSPP1,40.28995220279693,49.93432477521896,38.085580139636996,35.90985795116425
CSRNP1,6.114923661708832,3.3880691875219346,6.575579975485802,7.200756738781929
CSRNP2,28.827436826825142,28.069433421969414,23.319901128858326,26.802853974580763
CSRNP3,0.2751479697227478,0.465419140458107,0.3687543106973171,0.21545992857217788
CSRP1,1.1133995636701584,1.5056162484884261,1.579119128972292,1.1244043079614638
CSRP2,25.23462059724331,28.066263105034828,23.8903830691576,25.25700644671917
CSRP3,0.20636095941066743,0.4902339917421341,0.08328203737735748,0.5939778931736946
CST1,1.0099825592041016,0.5551563299894333,0.7032702274024486,0.5496591707468033
CST11,1.510941279053688,1.0462559747695923,1.2473789562284947,1.8708479670286178
CST2,1.05576152664423,0.790895334482193,0.9066167532354593,0.7026831958889961
CST3,4.85446346962452,5.000731627106666,5.38649931165576,6.156906584262848
CST4,1.7841914882659913,1.465220263838768,0.9716226756572723,1.1322089360952377
CST5,1.8842882231473923,2.2085062593221663,2.497997767984867,2.460644722223282
CST6,2.054121764302254,1.1328185802698136,1.723937607049942,1.7030517983436584
CST7,32.766083111643795,30.62130664664507,24.613085476338863,24.983565537691117
CST8,0.9207965215444565,1.1544596648216248,0.7287173573672772,0.7366885896921158
CST9,5.733512453854084,5.958407243132592,6.999624994531274,5.0127132613658905
CST9L,0.6560851956605911,1.024903964161873,0.9059228419661521,1.2531786363124848
CSTA,0.7281928491592408,0.401074258685112,0.7152992497980595,0.5624810490608215
CSTB,16.21237568616867,18.354201633930206,15.95313795208931,15.441741859912872
CSTF1,56.40983499550819,64.51323190402985,45.605730097055435,52.30318760228157
CSTF2,25.56906589514017,32.717280319929124,21.25242390319705,24.786226195931434
CSTF2T,11.69378544330597,14.86860445767641,13.046364904344081,12.821664968430996
CSTF3,30.63439600658417,36.43257563185692,27.497878781229257,25.625497734069825
CSTL1,0.5673737627267837,0.45012664270401,0.663942768394947,0.45043060195446016
CSTPP1,11.187135472118854,11.697519782185555,9.662800149217247,10.830683318793774
CT45A1,1.510703872025013,0.9207403713464737,0.8677522682696581,1.3811162704825402
CT45A10,14.767855746626854,17.147515707731248,13.031794019222259,12.637698977828025
CT45A2,0.0,0.0,0.0,0.0
CT45A3,0.0,0.0,0.0,0.0
CT45A5,0.0,0.0,0.0,0.0
CT45A6,0.0,0.0,0.0,0.0
CT45A7,0.0,0.0,0.0,0.0
CT45A8,0.0,0.0,0.0,0.0
CT45A9,0.0,0.0,0.0,0.0
CT47A1,0.0,0.0,0.0,0.0
CT47A10,0.0,0.0,0.0,0.0
CT47A11,0.0,0.0,0.0,0.0
CT47A12,0.0,0.0,0.0,0.0
CT47A2,0.0,0.0,0.0,0.0
CT47A3,0.0,0.0,0.0,0.0
CT47A4,0.0,0.0,0.0,0.0
CT47A5,0.0,0.0,0.0,0.0
CT47A6,0.0,0.0,0.0,0.0
CT47A7,0.0,0.0,0.0,0.0
CT47A8,0.0,0.0,0.0,0.0
CT47A9,0.0,0.0,0.0,0.0
CT47B1,0.113854398727417,0.182935950756073,0.025447289198637008,0.0
CT47C1,0.35555752766132354,0.43367973327636716,0.33544153943657873,0.3280675964951515
CT55,0.9900580983161926,0.7444404298067093,0.534855633288622,0.8534771268367767
CT83,0.10341767621040344,0.14311708450317384,0.026372645169496535,0.24082452046871186
CTAG1A,0.07590288162231446,0.0,0.0,0.0
CTAG1B,0.0,0.0,0.0,0.0
CTAG2,0.3569807898402214,0.5519820857048034,0.320867169290781,0.24416927886009215
CTAGE1,0.49099685966968537,0.47032480299472806,0.2799199296534061,0.44597103595733645
CTAGE15,0.07590288162231446,0.0,0.037014238834381104,0.0
CTAGE4,0.0,0.0,0.0,0.0
CTAGE6,0.0,0.0,0.13417645961046218,0.04459712028503418
CTAGE8,0.0,0.0,0.0,0.0
CTAGE9,0.03795144081115723,0.0,0.0,0.0
CTBP1,11.464418666243553,7.036691522836685,9.898532742112875,10.444916457414626
CTBP2,7.723112277388573,4.016515565514564,5.522063180208206,6.823352771401406
CTBS,20.44870549082756,24.756964768767357,16.940958012342453,18.273657130002974
CTC1,59.49789546585083,74.779897315979,50.91633945083618,49.71403726387024
CTCF,88.5055873709917,70.87386910057067,68.12749509596824,75.57199553406238
CTCFL,1.0659608751535417,0.7063524347543716,0.6759721567630768,1.0647558132410049
CTDNEP1,72.61461673682928,62.435730343222616,54.52479294630885,57.54112632352114
CTDP1,0.0,0.0,0.0,0.0
CTDSP1,54.62161332321167,57.81242683887481,44.17418713378906,48.78921629714966
CTDSP2,30.87586230814457,31.13000965857506,25.304330082893372,31.291267986774443
CTDSPL,17.913074308037757,18.726417466402054,17.574825687855483,17.11413477063179
CTDSPL2,50.56934582686424,59.12931715691089,43.86049206495285,50.68458366525173
CTF1,8.948473810076713,10.38465306675434,7.38249371790886,7.584848838806153
CTH,33.35978141713142,36.95366149246693,32.4092151440084,34.11121041417122
CTHRC1,10.99215815782547,9.30780712532997,8.912565007865428,8.817960600018502
CTIF,18.95057325297594,18.58907671481371,17.628961529910566,19.004766841351987
CTLA4,0.5977346360683441,0.3802992713451385,0.6977177056968212,0.27092768812179563
CTNNA1,5.510544269204139,5.590804985761642,4.9916026375889775,4.0733863562345505
CTNNA2,0.12808611273765563,0.21958084940910338,0.2914869973063469,0.08919424057006836
CTNNA3,36.0915788256526,44.68979776728153,33.20179087240994,36.564595018565655
CTNNAL1,12.656802026033402,14.827054896831513,11.941721427440644,13.95666214799881
CTNNB1,0.2969700243473053,0.6001689356565475,0.7148366925120354,0.7333432773947716
CTNNBIP1,76.7653238992691,67.02385322284698,63.21986669826508,71.96577008152008
CTNNBL1,24.995757129192352,28.862930696606636,22.819282461702823,26.027979301214216
CTNND1,0.8579393731951713,2.3983667588233946,2.1505269417613744,1.8583049924373627
CTNND2,0.3358702511787415,0.04039595127105713,0.09577430394291878,0.5156544029712677
CTNS,60.111501605272295,56.711050009131434,53.12124632009864,54.39591410589218
CTPS1,59.7308106803894,56.7217072737217,51.52151710093021,63.26934397041798
CTPS2,0.5787595754861832,0.25968833148479464,0.1545342792570591,0.41977063012123106
CTR9,24.405145983576773,33.90608445596695,24.161975520282983,28.699903326392175
CTRB1,0.9502089408636093,1.3203712785243988,1.2052754548192024,1.0229459400177001
CTRB2,2.176276697456837,1.2609316021203996,1.7190792798101902,1.837399553477764
CTRC,1.0318046325445176,0.6521065616607666,0.8429985837638378,1.407595841884613
CTRL,2.265225903689861,1.901496834754944,2.2497714918851854,2.0751584911346437
CTSA,6.8279349443912505,8.822481943249702,5.659476790577173,6.2614304820299145
CTSB,3.1530520622730256,2.4159684926867486,3.771982648640871,3.5120207000374792
CTSC,2.3069722808599473,2.614195267558098,4.255250985682011,2.2214921808242796
CTSD,20.219334536790846,11.45658605635166,19.650403295636178,22.74785836941004
CTSE,1.382143455505371,0.5479426401853561,1.1212992718815804,1.3510134289860725
CTSF,6.930643185734749,5.664092530608177,6.268593681424856,6.603715472638607
CTSG,13.90919933974743,16.37768314540386,10.602269697189332,10.87890272140503
CTSH,0.38710479831695555,0.860434510588646,0.7462991082966328,0.6433132090568543
CTSK,0.4592123169898987,0.3084519984126091,0.3826345436424017,0.665054266512394
CTSL,0.11385432243347168,0.19620890617370607,0.12029627621173859,0.17560131311416627
CTSO,0.0,0.0,0.0,0.0
CTSS,0.7905758548378944,0.747325713634491,1.0558303138762712,0.8317358968853951
CTSV,0.12381659662723542,0.17485700488090516,0.21144366365671158,0.3222140626907349
CTSW,10.012773776650429,9.353689706921578,8.403853436470031,8.154576823830604
CTSZ,0.9644407080411911,0.8108051860332489,1.618909600943327,1.0497047046422958
CTTN,9.908643650174142,12.914016339182854,10.11923477178812,11.293656146407127
CTTNBP2,0.44640388333797454,0.7178941267132759,0.8240291160941124,1.076183956682682
CTTNBP2NL,16.086188905358316,14.77858107292652,15.69635254251957,18.244111513614655
CTU1,39.9137630302906,40.31114082217216,33.18396462297439,37.682579738140106
CTU2,36.52588296484947,24.869498848080635,31.203713315486908,30.7496943359375
CTXN1,17.15997771024704,10.89249002277851,13.59116914510727,16.3183533847332
CTXN2,18.071523341298104,22.857201181054116,18.700525157660245,16.117946477890015
CTXN3,0.8102632610797882,0.943534672498703,0.9494147867262364,0.4849934446811676
CTXND1,0.4397622298002243,0.04616680145263672,0.296113813072443,0.3729430500268936
CTXND2,0.7713628221750259,1.601412872672081,1.8923525914549828,1.3579812732934953
CUBN,0.20375179785490036,0.4157897800207138,0.09045354615151882,0.04459712028503418
CUEDC1,15.31103231549263,12.838421048283577,10.678612965106964,12.193957785964011
CUEDC2,44.44254061555863,43.336805625915524,35.029367229700085,39.45670661878586
CUL1,14.164422474145889,9.715233370780945,13.04937457484007,13.008972546339034
CUL2,57.84179149675369,65.27643737602234,53.53835405731201,61.49771301150322
CUL3,40.1229630548954,45.84653938782215,34.391555183053015,36.48291466426849
CUL4A,49.07094362550974,47.528463911235335,41.43582965661585,48.21361747896671
CUL4B,14.422021261811256,18.30514960587025,14.248174476474524,16.28853422033787
CUL5,36.862223865628245,37.267605022907254,28.80726174852252,32.632240891814234
CUL7,24.522085269451143,27.349521386623383,21.6438510376215,21.06348706626892
CUL9,10.09175651526451,9.843925906538963,9.454826009273528,8.638455128669738
CUTA,0.0,0.0,0.0,0.0
CUTC,0.7647211196422576,0.6665338563919068,0.5755711605548859,0.693484940290451
CUX1,24.876215713500976,20.90145714712143,20.780261549919842,23.884532859683038
CUX2,1.3389735266566276,1.4340572136640548,0.6974862964451313,1.2515060856938363
CUZD1,0.8728828525543213,1.0012435346841813,0.9935998674482107,0.4208850055932999
CWC15,27.40330911874771,26.802733296155928,23.1260422398448,27.661340172290803
CWC22,22.845101282417776,33.02861964547634,25.02394330471754,26.49819646602869
CWC25,0.0,0.0,0.0,0.0
CWC27,0.9577994292974472,0.24641557085514068,0.9743994605243206,0.3311336121559143
CWF19L1,10.498313420414924,15.910246473550796,10.48197346329689,9.535412485003471
CWF19L2,18.122995310425758,24.59537621498108,18.863384596407414,18.25832947075367
CWH43,0.3130994126200676,0.5799706754088402,0.545959575176239,0.5184419286251069
