set,n_genes,CSI,collection,z,pct,risk
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION,29,-0.8159237698775861,Reactome,-1.3724528584615623,0.03333333333333333,robust
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,53,-0.8170003508525674,Reactome,-1.7150302833859792,0.025,robust
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,113,-0.8202116874953209,Reactome,-1.8786773370492766,0.025,robust
KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_PROPHASE,16,-0.8208888690511005,KEGG_MEDICUS,-1.399742504007736,0.041666666666666664,robust
KEGG_MEDICUS_REFERENCE_PRE_IC_FORMATION,27,-0.8216095270223966,KEGG_MEDICUS,-1.381778055890518,0.03333333333333333,robust
KEGG_MEDICUS_REFERENCE_LESION_BYPASS_BY_TLS_AND_DSB_FORMATION,15,-0.8237836321939485,KEGG_MEDICUS,-1.404810748594726,0.041666666666666664,robust
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY,17,-0.8279701400936087,KEGG_MEDICUS,-1.4121406215251824,0.041666666666666664,robust
REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,289,-0.8306358118459019,Reactome,-2.200057418004444,0.008333333333333333,caution
HALLMARK_G2M_CHECKPOINT,193,-0.8326085943950705,Hallmark,-1.022568341399464,0.041666666666666664,robust
REACTOME_TRNA_AMINOACYLATION,42,-0.8349930042467605,Reactome,-1.7504085351210268,0.016666666666666666,robust
HALLMARK_MYC_TARGETS_V2,57,-0.8360886841574615,Hallmark,-1.7525629277418688,0.016666666666666666,robust
KEGG_BASE_EXCISION_REPAIR,35,-0.838204774093098,KEGG,-1.408995883063779,0.03333333333333333,robust
REACTOME_RND1_GTPASE_CYCLE,40,-0.8420114832407386,Reactome,-1.7642086962871526,0.016666666666666666,robust
REACTOME_TRANSLATION,371,-0.8473599392710893,Reactome,-1.5305614714510425,0.058333333333333334,robust
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,26,-0.852067586778511,Reactome,-1.4317322507839685,0.03333333333333333,robust
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,37,-0.8534737560929365,Reactome,-1.4340385058950444,0.03333333333333333,robust
REACTOME_SUMOYLATION,184,-0.8586432444835197,Reactome,-1.6401135588064268,0.041666666666666664,robust
REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,59,-0.8614226919052514,Reactome,-1.8023761978540038,0.016666666666666666,robust
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING,19,-0.8659428845689824,Reactome,-1.4786245261292479,0.03333333333333333,robust
KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION_IN_ICLR,16,-0.8685995086608139,KEGG_MEDICUS,-1.483275829192284,0.03333333333333333,robust
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA,17,-0.8697536761524669,Reactome,-1.4852965828268268,0.03333333333333333,robust
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,157,-0.8800661417513679,Reactome,-1.6785037115042991,0.05,robust
REACTOME_SIGNALING_BY_NODAL,21,-0.8809727619492655,Reactome,-1.4791395631824324,0.025,robust
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,36,-0.893722228065554,Reactome,-1.5000499337135909,0.025,robust
REACTOME_PROTEIN_METHYLATION,17,-0.8941072179150715,Reactome,-1.5279355484766803,0.03333333333333333,robust
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,58,-0.8943392280138902,Reactome,-1.8670986973755612,0.016666666666666666,robust
REACTOME_SHC_MEDIATED_CASCADE_FGFR1,17,-0.8963161309328245,Reactome,-1.5318029845648515,0.03333333333333333,robust
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,30,-0.9002400797170935,Reactome,-1.5107398474603861,0.025,robust
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,60,-0.9008349828804233,Reactome,-1.8798710465028743,0.016666666666666666,robust
REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION,19,-0.9045541318227854,Reactome,-1.5462263419719404,0.03333333333333333,robust
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES,21,-0.9047481188777292,Reactome,-1.5181334722881297,0.025,robust
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,116,-0.916494064051361,Reactome,-2.0798268461885114,0.008333333333333333,caution
KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY,25,-0.9186332178615437,KEGG_MEDICUS,-1.5409063917159038,0.025,robust
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,44,-0.9191483488630177,Reactome,-1.9158799028762974,0.016666666666666666,robust
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,79,-0.9196688014316241,Reactome,-1.6385618372789825,0.0,robust
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,38,-0.9225307108014269,Reactome,-1.9225305090706404,0.016666666666666666,robust
REACTOME_SYNTHESIS_OF_DNA,108,-0.9231794833533696,Reactome,-2.185577994607191,0.016666666666666666,caution
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,24,-0.9263171117871718,KEGG,-1.5535087287582157,0.025,robust
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING,26,-0.9317564294576718,Reactome,-1.5624297413629333,0.025,robust
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION,23,-0.933031307576298,Reactome,-1.5645206660808306,0.025,robust
REACTOME_MATURATION_OF_DENV_PROTEINS,52,-0.936831175138067,Reactome,-1.9506489536460807,0.016666666666666666,robust
REACTOME_PHASE_0_RAPID_DEPOLARISATION,30,-0.9399977030848925,Reactome,-1.5759462355927338,0.025,robust
REACTOME_M_PHASE,397,-0.9426986575204624,Reactome,-2.222769060667425,0.025,caution
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,16,-0.9446889286791393,Reactome,-1.6164956375513488,0.025,robust
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,43,-0.9479898490323355,Reactome,-1.9725898183652415,0.016666666666666666,robust
REACTOME_TIGHT_JUNCTION_INTERACTIONS,27,-0.9481032431425682,Reactome,-1.589240113502226,0.025,robust
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING,16,-0.9503026887308315,KEGG_MEDICUS,-1.6263243895392085,0.025,robust
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,33,-0.956450302936173,Reactome,-1.6029301073841675,0.025,robust
REACTOME_MRNA_CAPPING,29,-0.9608468404073409,Reactome,-1.610140858543292,0.025,robust
REACTOME_DNA_DAMAGE_BYPASS,48,-0.9626123297840113,Reactome,-2.0013414312424525,0.016666666666666666,caution
REACTOME_POLYMERASE_SWITCHING_ON_THE_C_STRAND_OF_THE_TELOMERE,26,-0.9634058825945047,Reactome,-1.6143379378445262,0.025,robust
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,17,-0.9687470894232135,Reactome,-1.658617440596046,0.016666666666666666,robust
KEGG_OOCYTE_MEIOSIS,108,-0.9695132466044493,KEGG,-2.289515634513544,0.016666666666666666,caution
REACTOME_MICRORNA_MIRNA_BIOGENESIS,25,-0.9712783110002979,Reactome,-1.6272494898611902,0.025,robust
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,29,-0.9720269187312024,Reactome,-1.6284772797068923,0.025,robust
REACTOME_AURKA_ACTIVATION_BY_TPX2,72,-0.9744187614878743,Reactome,-1.730020429369155,0.0,robust
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,29,-0.9766583980455273,Reactome,-1.6360733584514133,0.025,robust
REACTOME_LAGGING_STRAND_SYNTHESIS,20,-0.9798795595454818,Reactome,-1.6781085280020798,0.008333333333333333,robust
KEGG_MEDICUS_REFERENCE_CONDENSIN_LOADING,20,-0.9804635648047574,KEGG_MEDICUS,-1.6791310232281262,0.008333333333333333,robust
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,358,-0.9845122453747898,Reactome,-1.7749194398354204,0.016666666666666666,robust
REACTOME_CHOLESTEROL_BIOSYNTHESIS,27,-0.993018013464393,Reactome,-1.6629047266856247,0.025,robust
KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P27_CELL_CYCLE_G1_S,15,-0.9950038848588889,KEGG_MEDICUS,-1.7045886841042948,0.008333333333333333,robust
REACTOME_HIV_INFECTION,219,-0.9963351620462311,Reactome,-1.5342057777860845,0.03333333333333333,robust
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,87,-1.0079069285433855,Reactome,-1.7859616685487059,0.0,robust
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,25,-1.0092057743647957,Reactome,-1.6894542367129322,0.025,robust
REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION,15,-1.0121760980705878,Reactome,-1.734654348326897,0.008333333333333333,robust
REACTOME_SIGNALING_BY_ACTIVIN,16,-1.018448610557883,Reactome,-1.7456364653056577,0.008333333333333333,robust
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,30,-1.021275882272588,Reactome,-1.7092503933834107,0.025,robust
REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE,20,-1.021885338466011,Reactome,-1.751653599267157,0.008333333333333333,robust
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA,17,-1.0246321292320444,Reactome,-1.7564627690487808,0.008333333333333333,robust
REACTOME_NEPHRIN_FAMILY_INTERACTIONS,21,-1.0258427912507782,Reactome,-1.71674057046573,0.025,robust
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,47,-1.0275368711697213,Reactome,-2.1290000215906373,0.016666666666666666,caution
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,32,-1.0325198593025522,Reactome,-1.7276916146703165,0.025,robust
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,47,-1.0361765890053558,Reactome,-2.145987961379858,0.016666666666666666,caution
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,81,-1.0450537032929337,Reactome,-1.8480145306109603,0.0,robust
REACTOME_CELL_CYCLE_MITOTIC,544,-1.0525226719911314,Reactome,-1.904968458276887,0.016666666666666666,robust
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,59,-1.059406517749452,Reactome,-2.191664063113752,0.016666666666666666,caution
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA,17,-1.0719860832013235,Reactome,-1.8393715975207552,0.0,robust
REACTOME_CELL_CYCLE_CHECKPOINTS,287,-1.0720373721155636,Reactome,-2.1755696826546367,0.016666666666666666,caution
KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY,19,-1.0728776338284745,KEGG_MEDICUS,-1.8409325530867569,0.0,robust
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,95,-1.0769996620951439,Reactome,-2.530633203305803,0.008333333333333333,caution
KEGG_MEDICUS_REFERENCE_CORE_NER_REACTION,29,-1.0863467037824253,KEGG_MEDICUS,-1.8159729005164134,0.025,robust
REACTOME_GERM_LAYER_FORMATION_AT_GASTRULATION,17,-1.0881217507624124,Reactome,-1.8676224442181821,0.0,robust
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,50,-1.1047722833029785,Reactome,-2.2808649963359633,0.016666666666666666,caution
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND,15,-1.1076000644178303,Reactome,-1.9017257034059585,0.0,robust
KEGG_CELL_CYCLE,125,-1.1107958814300951,KEGG,-2.485754873607375,0.0,caution
REACTOME_KINESINS,59,-1.1140987495958992,Reactome,-2.2992032627984225,0.016666666666666666,caution
KEGG_TASTE_TRANSDUCTION,42,-1.123543113640277,KEGG,-2.317773347005528,0.016666666666666666,caution
KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION,30,-1.1236912771171448,KEGG_MEDICUS,-1.8772216507491275,0.025,robust
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,97,-1.128354844186337,Reactome,-2.645835078763118,0.0,caution
REACTOME_DUAL_INCISION_IN_TC_NER,63,-1.1366818166142114,Reactome,-2.001077258540497,0.0,caution
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,131,-1.1398366931109547,Reactome,-2.546425841894181,0.0,caution
REACTOME_SIGNALING_BY_FGFR2_IIIA_TM,19,-1.1495526640027678,Reactome,-1.975177666576711,0.0,robust
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER,28,-1.1551410155869504,Reactome,-1.928802295657191,0.025,robust
KEGG_DNA_REPLICATION,36,-1.1578351233925999,KEGG,-1.9332208957737123,0.025,robust
REACTOME_REGULATION_OF_TP53_ACTIVITY,161,-1.1596025528900993,Reactome,-2.245041405790888,0.025,caution
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,32,-1.161373896494152,Reactome,-1.9390248295309553,0.025,robust
HALLMARK_E2F_TARGETS,198,-1.1623401395005488,Hallmark,-1.3969824371852553,0.0,robust
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN,34,-1.1634598894481998,Reactome,-1.9424460618552484,0.025,robust
REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX,33,-1.1663541618797617,Reactome,-1.9471929515218485,0.025,robust
KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_ANAPHASE,16,-1.1665886140436992,KEGG_MEDICUS,-2.0050047568491944,0.0,caution
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,23,-1.1686880613553066,Reactome,-1.9510207747711505,0.025,robust
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,37,-1.1694779657209822,Reactome,-1.9523162951341055,0.025,robust
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,25,-1.1746827370424868,Reactome,-1.9608526288025063,0.025,robust
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,37,-1.1756007481225685,Reactome,-1.9623582566979125,0.025,robust
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,43,-1.1776977521319605,Reactome,-2.4242554978703708,0.008333333333333333,caution
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION,31,-1.1789256912130022,Reactome,-1.9678114883377187,0.025,robust
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,139,-1.1799222549895712,Reactome,-2.2862234368870515,0.025,caution
REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS,20,-1.1848729089855152,Reactome,-2.037017489598934,0.0,caution
REACTOME_S_PHASE,150,-1.185471469552161,Reactome,-2.297470054852076,0.025,caution
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,76,-1.1864977300588335,Reactome,-2.084293635367988,0.0,caution
REACTOME_DENGUE_VIRUS_MODULATES_APOPTOSIS,16,-1.1892917944060497,Reactome,-2.0447542165807207,0.0,caution
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,1337,-1.196880579227341,Reactome,-2.1665543688618176,0.008333333333333333,caution
KEGG_LINOLEIC_ACID_METABOLISM,26,-1.1998832048395518,KEGG,-2.0021838590194276,0.025,caution
REACTOME_INSULIN_PROCESSING,24,-1.2028149376788624,Reactome,-2.006992187416021,0.025,caution
KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119,38,-1.2158254267004724,KEGG_MEDICUS,-2.4992244554445846,0.008333333333333333,caution
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,37,-1.2166606919023506,Reactome,-2.0297005775914028,0.025,caution
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX,51,-1.2175018127872856,Reactome,-2.502520667942267,0.008333333333333333,caution
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,23,-1.2273319220403536,Reactome,-2.047202437996665,0.025,caution
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,44,-1.2315731881195267,Reactome,-2.530188663754548,0.008333333333333333,caution
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,34,-1.24383271680334,Reactome,-2.074265354153745,0.016666666666666666,caution
REACTOME_MRNA_SPLICING,212,-1.2469750715439618,Reactome,-1.493086410321309,0.0,robust
REACTOME_INTRAFLAGELLAR_TRANSPORT,54,-1.2555049871895876,Reactome,-2.5772448257015377,0.008333333333333333,caution
REACTOME_CELL_CYCLE,679,-1.2567190121975842,Reactome,-2.2749854986570424,0.008333333333333333,caution
KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING,21,-1.2643913202699308,KEGG_MEDICUS,-2.1079834731846554,0.016666666666666666,caution
REACTOME_HIV_TRANSCRIPTION_ELONGATION,43,-1.275676600182449,Reactome,-2.616907480604551,0.008333333333333333,caution
REACTOME_METABOLISM_OF_RNA,738,-1.2776709550402705,Reactome,-2.3129517808784903,0.008333333333333333,caution
REACTOME_TRNA_PROCESSING,114,-1.2798277928268305,Reactome,-2.8388899666794725,0.0,caution
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,28,-1.2840349148065522,Reactome,-2.1402008881397663,0.016666666666666666,caution
KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_LICENSING,24,-1.3243187605413616,KEGG_MEDICUS,-2.206270332385649,0.016666666666666666,caution
REACTOME_NUCLEAR_RNA_DECAY,35,-1.3319556030778426,Reactome,-2.218795500551076,0.016666666666666666,caution
REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS,32,-1.344267611888044,Reactome,-2.2389883983442855,0.016666666666666666,caution
KEGG_ONE_CARBON_POOL_BY_FOLATE,17,-1.352376729944946,KEGG,-2.3302885767257933,0.0,caution
REACTOME_DNA_STRAND_ELONGATION,32,-1.353596534715614,Reactome,-2.2542887435667303,0.016666666666666666,caution
REACTOME_HIV_TRANSCRIPTION_INITIATION,48,-1.355361663836777,Reactome,-2.7735891094740293,0.0,caution
KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION,33,-1.3571020098035753,KEGG_MEDICUS,-2.2600380653272207,0.016666666666666666,caution
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION,22,-1.3635300196602476,Reactome,-2.2705806297495252,0.008333333333333333,caution
REACTOME_G0_AND_EARLY_G1,27,-1.374257440504429,Reactome,-2.2881746484048575,0.008333333333333333,caution
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,46,-1.3760860763196987,Reactome,-2.8143387124268875,0.0,caution
REACTOME_DUAL_INCISION_IN_GG_NER,41,-1.3804104845974938,Reactome,-2.8228416275503645,0.0,caution
REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION,137,-1.392154060396704,Reactome,-3.0735577677175114,0.0,high
KEGG_BASAL_TRANSCRIPTION_FACTORS,35,-1.3960441913539383,KEGG,-2.323907049179761,0.008333333333333333,caution
HALLMARK_MYC_TARGETS_V1,194,-1.3968952281455205,Hallmark,-1.6633225333348975,0.0,robust
KEGG_SPLICEOSOME,127,-1.397267782283856,KEGG,-3.0842411625844477,0.0,high
REACTOME_NEDDYLATION,228,-1.3990291275359859,Reactome,-2.159090911825236,0.008333333333333333,caution
REACTOME_RRNA_PROCESSING,212,-1.4135766703027215,Reactome,-1.682264509540703,0.0,robust
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,70,-1.4352140939547358,Reactome,-2.499768796415332,0.0,caution
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,98,-1.4367811214516522,Reactome,-3.337708500965929,0.0,high
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,20,-1.4506107786259335,Reactome,-2.5022799145026404,0.0,caution
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,56,-1.4659067837144373,Reactome,-2.990949661774508,0.0,caution
KEGG_MEDICUS_REFERENCE_DEUBIQUITINATION_OF_H2AK119,26,-1.4687718407666552,KEGG_MEDICUS,-2.4431875024324037,0.008333333333333333,caution
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,34,-1.4974430684564366,Reactome,-2.4902111180966386,0.008333333333333333,caution
REACTOME_SEPARATION_OF_SISTER_CHROMATIDS,177,-1.5137746450804166,Reactome,-2.9891883973511253,0.016666666666666666,caution
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,70,-1.527153713861907,Reactome,-2.653351889176977,0.0,caution
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION,41,-1.5493709460222673,Reactome,-3.155061984748188,0.0,high
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,222,-1.5620308374313188,Reactome,-2.4120307471979308,0.0,caution
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,66,-1.5789547380815976,Reactome,-2.7398843494581233,0.0,caution
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS,77,-1.5898097611411797,Reactome,-2.7580174243519817,0.0,caution
KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY,15,-1.590371250680445,KEGG_MEDICUS,-2.7469770524068364,0.0,caution
KEGG_MEDICUS_REFERENCE_BMP_SIGNALING_PATHWAY,19,-1.604657165905127,KEGG_MEDICUS,-2.771989293110046,0.0,caution
REACTOME_DNA_REPAIR,327,-1.606905777708111,Reactome,-3.19408379745027,0.0,high
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,108,-1.6279879723829673,Reactome,-3.766630898484841,0.0,high
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION,126,-1.6376357552842324,Reactome,-3.5864088646215597,0.0,high
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,44,-1.638667892327311,Reactome,-3.330643083118619,0.0,high
KEGG_NUCLEOTIDE_EXCISION_REPAIR,44,-1.650103855792978,KEGG,-3.353129171493541,0.0,high
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,27,-1.6519443278217913,Reactome,-2.7436082840166085,0.008333333333333333,caution
REACTOME_INFLUENZA_INFECTION,159,-1.670294666311817,Reactome,-3.2800633954117497,0.0,high
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,35,-1.6735483113521883,Reactome,-2.779040928524954,0.008333333333333333,caution
KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR,26,-1.6806052912868588,KEGG_MEDICUS,-2.7906150653491135,0.008333333333333333,caution
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,28,-1.6845950727740877,Reactome,-2.797158696939281,0.008333333333333333,caution
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS,37,-1.6971352969660818,Reactome,-2.8177258902638225,0.008333333333333333,caution
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,81,-1.7011290579708374,KEGG,-2.9439738369237607,0.0,caution
REACTOME_PHOSPHORYLATED_BMAL1_CLOCK_ARNTL_CLOCK_ACTIVATES_EXPRESSION_OF_CORE_CLOCK_GENES,22,-1.711828403537233,Reactome,-2.841824021107439,0.008333333333333333,caution
KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC,17,-1.7300132645954176,KEGG_MEDICUS,-2.9914667899833107,0.0,caution
REACTOME_MITOTIC_PROMETAPHASE,203,-1.74182384056929,Reactome,-2.0549930800215384,0.0,caution
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,17,-1.7464290933688253,KEGG,-3.020208151958759,0.0,high
KEGG_PROTEIN_EXPORT,23,-1.7521058283603135,KEGG,-2.907882934430522,0.008333333333333333,caution
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,30,-1.7577116169260036,Reactome,-2.9170769755737944,0.008333333333333333,caution
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,292,-1.7671934397190525,Reactome,-4.6241833150176666,0.0,high
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA,29,-1.7759746019083622,Reactome,-2.9470300559226423,0.008333333333333333,caution
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,32,-1.7811915267604856,Reactome,-2.955586322569113,0.008333333333333333,caution
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS,37,-1.7815184080802375,Reactome,-2.9561224398820563,0.008333333333333333,caution
KEGG_RNA_POLYMERASE,29,-1.7818429459733156,KEGG,-2.956654713746214,0.008333333333333333,caution
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,43,-1.8157649953818684,Reactome,-3.678862201007807,0.0,high
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,93,-1.8227115471661477,Reactome,-4.203442143179505,0.0,high
KEGG_MISMATCH_REPAIR,23,-1.865819354613779,KEGG,-3.0943842315575254,0.008333333333333333,high
HALLMARK_SPERMATOGENESIS,113,-1.8866526504901828,Hallmark,-4.106645568676107,0.0,high
REACTOME_MRNA_3_END_PROCESSING,151,-1.9245247501121383,Reactome,-3.795312642934782,0.0,high
KEGG_RNA_DEGRADATION,57,-1.9275126411868846,KEGG,-3.8985872330792155,0.0,high
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,110,-1.9303144489442694,Reactome,-4.444821018391686,0.0,high
KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER,18,-1.9540846836979682,KEGG_MEDICUS,-3.383778250688311,0.0,high
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,97,-1.9745466519858947,Reactome,-4.544044359416074,0.0,high
REACTOME_EXTENSION_OF_TELOMERES,51,-1.985516120389556,Reactome,-4.012637209132386,0.0,high
REACTOME_PROTEIN_HYDROXYLATION,19,-2.004633396297394,Reactome,-3.472280565513041,0.0,high
REACTOME_PD_L1_CD274_GLYCOSYLATION_AND_TRANSLOCATION_TO_PLASMA_MEMBRANE,21,-2.006028429017911,Reactome,-3.324340817259223,0.008333333333333333,high
